codigNomeMateria;codigoTurma;ano;semestre;professor;cargahoraria;horario;vagasOfertadas;vagasOcupadas;local;salaSeparada;predio;lotacao;horarioSeparado;percDisciplina;percOcupacaoReal;percOcupacaoTotal
CIC0218 - SUPERVISÃO DE ESTÁGIO EM LICENCIATURA EM COMPUTAÇÃO 1; 02;2022;2;LIVIA SANTOS BRISOLLA;30h;6N34;40;6;PAT AT
CIC0225 - INTRODUÇÃO A SISTEMAS OPERACIONAIS; 01;2022;2;EDISON ISHIKAWA;60h;24N34;50;22;PJC BT 077
CIC0226 - DESENVOLVIMENTO DE APLICATIVOS; 01;2022;2;WILSON HENRIQUE VENEZIANO;60h;35N34;21;16;PAT AT 117
CIC0227 - PRÁTICAS EM COMPUTAÇÃO; 01;2022;2;VINICIUS RUELA PEREIRA BORGES;60h;35T45;8;7;A definir
CIC0229 - CIRCUITOS LÓGICOS; 01;2022;2;CARLA MARIA CHAGAS E CAVALCANTE KOIKE;60h;24M34;45;44;PJC BT 093
CIC0229 - CIRCUITOS LÓGICOS; 02;2022;2;MARCELO GRANDI MANDELLI;60h;24M34;46;45;PJC BT 100
CIC0231 - LABORATÓRIO DE CIRCUITOS LÓGICOS; 01;2022;2;CARLA MARIA CHAGAS E CAVALCANTE KOIKE;30h;6M12;25;20;LINF 05
CIC0231 - LABORATÓRIO DE CIRCUITOS LÓGICOS; 02;2022;2;MARCELO GRANDI MANDELLI;30h;5T45;25;20;LINF 05
CIC0231 - LABORATÓRIO DE CIRCUITOS LÓGICOS; 03;2022;2;CARLA MARIA CHAGAS E CAVALCANTE KOIKE;30h;6M34;26;25;LINF 05
CIC0231 - LABORATÓRIO DE CIRCUITOS LÓGICOS; 04;2022;2;MARCELO GRANDI MANDELLI;30h;6T23;25;21;LINF 05
CIC0234 - MÉTODOS DE PROGRAMAÇÃO; 01;2022;2;JAN MENDONCA CORREA;60h;24T45;50;42;PAT AT 036
CIC0235 - TELEINFORMÁTICA E REDES 1; 01;2022;2;MARCELO ANTONIO MAROTTA;60h;24M12;50;29;PAT AT 044
CIC0236 - TELEINFORMÁTICA E REDES 2; 01;2022;2;PRISCILA AMERICA SOLIS MENDEZ BARRETO;60h;24T45;50;40;PAT AT 037
CIC0247 - INTRODUÇÃO AO AMBIENTE UNIVERSITÁRIO NA COMPUTAÇÃO; 01;2022;2;JORGE HENRIQUE CABRAL FERNANDES;15h;5T6;76;67;ICC ANF.13
CIC0247 - INTRODUÇÃO AO AMBIENTE UNIVERSITÁRIO NA COMPUTAÇÃO; 01;2022;2;MARCELO GRANDI MANDELLI;15h;5T6;76;67;ICC ANF.13
CIC0248 - SISTEMAS DE TEMPO REAL; 01;2022;2;FLAVIO DE BARROS VIDAL;60h;46M12;45;30;PJC BT 028
CIC0256 - PRÁTICA EXTENSIONISTA EM COMPUTAÇÃO A; 01;2022;2;MARCELO ANTONIO MAROTTA;60h;24M34;20;19;PJC BT 108
CIC0258 - TÓPICOS ESPECIAIS EM PROGRAMAÇÃO COMPETITIVA; 01;2022;2;VINICIUS RUELA PEREIRA BORGES;60h;6M34 6T23;20;12;PJC BT 085
IFD0004 - FÍSICA ZERO; 02;2022;2;BERNARDO DE ASSUNCAO MELLO;30h;3M5 3T1;40;19;ICC B1 244
IFD0004 - FÍSICA ZERO; 03;2022;2;BERNARDO DE ASSUNCAO MELLO;30h;23T6;40;13;ICC B1 244
IFD0005 - FÍSICA TEÓRICA PARA CIÊNCIAS AGRÁRIAS; 01;2022;2;HELENA DE SOUZA BRAGANCA ROCHA;60h;35T45;80;29;ICC BT 648
IFD0005 - FÍSICA TEÓRICA PARA CIÊNCIAS AGRÁRIAS; 02;2022;2;HELENA DE SOUZA BRAGANCA ROCHA;60h;35T23;50;44;ICC BT 648
IFD0005 - FÍSICA TEÓRICA PARA CIÊNCIAS AGRÁRIAS; 03;2022;2;NATALIA DE MELO ALVARENGA;60h;35T23;55;35;ICC BT 504
IFD0005 - FÍSICA TEÓRICA PARA CIÊNCIAS AGRÁRIAS; 04;2022;2;ADRIANA PEREIRA IBALDO;60h;35N12;50;18;ICC BT 504
IFD0006 - FÍSICA EXPERIMENTAL PARA CIÊNCIAS AGRÁRIAS; 01;2022;2;ALESSANDRA FERREIRA ALBERNAZ;15h;2T23;44;33;LAB FIS 1A - IF
IFD0006 - FÍSICA EXPERIMENTAL PARA CIÊNCIAS AGRÁRIAS; 01;2022;2;WALESKA PRISCYLLA FLORENCIO DE MEDEIROS;15h;2T23;44;33;LAB FIS 1A - IF
IFD0006 - FÍSICA EXPERIMENTAL PARA CIÊNCIAS AGRÁRIAS; 02;2022;2;WALESKA PRISCYLLA FLORENCIO DE MEDEIROS;30h;2M12;50;22;LAB FIS 1A - IF
IFD0006 - FÍSICA EXPERIMENTAL PARA CIÊNCIAS AGRÁRIAS; 03;2022;2;ALESSANDRA FERREIRA ALBERNAZ;30h;3T45;32;25;LAB FIS 1A - IF
IFD0006 - FÍSICA EXPERIMENTAL PARA CIÊNCIAS AGRÁRIAS; 04;2022;2;WALESKA PRISCYLLA FLORENCIO DE MEDEIROS;15h;2T23;40;24;LAB FIS 1B -IF
IFD0006 - FÍSICA EXPERIMENTAL PARA CIÊNCIAS AGRÁRIAS; 04;2022;2;ALESSANDRA FERREIRA ALBERNAZ;15h;2T23;40;24;LAB FIS 1B -IF
IFD0010 - MÉTODOS DA FÍSICA EXPERIMENTAL; 01;2022;2;NADIA MARIA DE LIZ KOCHE;60h;4T2345;34;18;Módulo 09 ICC CSS216 - LAB MECÂNICA
IFD0010 - MÉTODOS DA FÍSICA EXPERIMENTAL; 02;2022;2;LUIZ ANTONIO RIBEIRO JUNIOR;60h;6N1234;60;34;Módulo 09 ICC CSS216 - LAB MECÂNICA
IFD0010 - MÉTODOS DA FÍSICA EXPERIMENTAL; 03;2022;2;NADIA MARIA DE LIZ KOCHE;60h;6T2345;24;21;Módulo 09 ICC CSS216 - LAB MECÂNICA
IFD0011 - FUNDAMENTOS MATEMÁTICOS DA FÍSICA A; 01;2022;2;OLAVO LEOPOLDINO DA SILVA FILHO;60h;35M34;54;29;ICC AT - 079/8
IFD0012 - FUNDAMENTOS MATEMÁTICOS DA FÍSICA B; 01;2022;2;ALEXANDRE CAVALHEIRO DIAS;60h;35T45;40;37;PAT AT 132
IFD0013 - ONDAS, ÓPTICA E TERMODINÂMICA; 01;2022;2;LEONARDO LUIZ E CASTRO;90h;246M34;30;27;ICC B1 242
IFD0014 - LABORATÓRIO DE INSTRUMENTAÇÃO CIENTÍFICA A; 01;2022;2;JUNIO MARCIO ROSA CRUZ;60h;4T2345;30;21;LAB ELETRO - Módulo 09 CSS216
IFD0014 - LABORATÓRIO DE INSTRUMENTAÇÃO CIENTÍFICA A; 02;2022;2;JUNIO MARCIO ROSA CRUZ;60h;6N1234;30;19;Módulo 09 ICC CSS216 - LAB ELETRO
IFD0015 - MECÂNICA CLÁSSICA A; 01;2022;2;ANTONY MARCO MOTA POLITO;60h;35T23;39;18;ICC BT 048
IFD0016 - LABORATÓRIO DE MECÂNICA; 01;2022;2;JORLANDIO FRANCISCO FELIX;60h;3M1234;15;14;Módulo 09 ICC CSS216 - LAB MECÂNICA
IFD0017 - FÍSICA MATEMÁTICA A; 01;2022;2;ARSEN MELIKYAN;60h;35M34;30;17;ICC BT 012/63
IFD0018 - RELATIVIDADE E FÍSICA QUÂNTICA; 01;2022;2;RICARDO GARGANO;90h;246M34;30;9;ICC BT 370/60
IFD0019 - MECÂNICA CLÁSSICA B; 01;2022;2;ARSEN MELIKYAN;60h;35T23;30;17;ICC BT 012/63
IFD0020 - MÉTODOS COMPUTACIONAIS A; 01;2022;2;BERNHARD GEORG ENDERS NETO;60h;35T45;20;14;BSS-352/57 (LCC)
IFD0021 - LABORATÓRIO DE FÍSICA MODERNA; 01;2022;2;ALEXANDRA MOCELLIN;60h;6T2345;18;18;Módulo 09 ICC CSS216 - LAB ÓTICA
IFD0021 - LABORATÓRIO DE FÍSICA MODERNA; 02;2022;2;GERALDO JOSE DA SILVA;60h;6N1234;19;15;Módulo 09 ICC CSS216 - LAB ÓPTICA
IFD0022 - LABORATÓRIO DE OSCILAÇÕES, ONDAS E FLUIDOS; 01;2022;2;LUIZ FERNANDO RONCARATTI JUNIOR;60h;2T2345;15;12;Módulo 09 ICC CSS216 - LAB MECÂNICA
IFD0023 - FÍSICA MATEMÁTICA B; 01;2022;2;ALEKSANDR NIKOLAIEVICH PINZUL;60h;35M34;30;6;ICC B1 242
IFD0024 - MECÂNICA QUÂNTICA A; 01;2022;2;ANTONIO CARLOS PEDROZA;60h;24M12;30;23;ICC BT 012/63
IFD0025 - TEORIA ELETROMAGNÉTICA A; 01;2022;2;ALEXANDRE DODONOV;60h;24T23;30;10;ICC B1 242
IFD0026 - LABORATÓRIO DE ELETROMAGNETISMO A; 01;2022;2;SEBASTIAO WILLIAM DA SILVA;60h;5T2345;15;12;Módulo 09 ICC CSS216 - LAB ELETRO
IFD0027 - LABORATÓRIO DE TERMODINÂMCIA E FÍSICA ESTATÍSTICA; 01;2022;2;JOSE ANTONIO HUAMANI COAQUIRA;60h;3T2345;18;17;Módulo 09 ICC CSS216 - LAB TERMODINÂMICA
IFD0029 - TEORIA ELETROMAGNÉTICA B; 01;2022;2;FABIO FERREIRA MONTEIRO;60h;35M12;30;22;ICC BT 012/63
IFD0030 - MECÂNICA QUÂNTICA B; 01;2022;2;PAULO SERGIO DA SILVA CALDAS;90h;246M34;30;3;ICC AT 082
IFD0031 - TERMODINÂMICA E FÍSICA ESTATÍSTICA; 01;2022;2;LEONARDO LUIZ E CASTRO;60h;24T23;30;10;ICC B1 251
IFD0032 - LABORATÓRIO DE ÓPTICA E FOTÔNICA; 01;2022;2;LUIZ FERNANDO RONCARATTI JUNIOR;60h;3T2345;15;7;A definir
IFD0055 - ELETROMAGNETISMO; 01;2022;2;CAIO CESAR HOLANDA RIBEIRO;90h;246M34;30;22;ICC BT 012/63
IFD0057 - PROJETO DE TRABALHO DE CONCLUSÃO DE CURSO; 01;2022;2;VANESSA CARVALHO DE ANDRADE;30h;6M34;1;1;A DEFINIR
IFD0057 - PROJETO DE TRABALHO DE CONCLUSÃO DE CURSO; 02;2022;2;MARIANA PENNA LIMA VITENTI;30h;4T12;1;1;A DEFINIR
IFD0057 - PROJETO DE TRABALHO DE CONCLUSÃO DE CURSO; 03;2022;2;MARIANA PENNA LIMA VITENTI;30h;6T23;2;2;A DEFINIR
IFD0057 - PROJETO DE TRABALHO DE CONCLUSÃO DE CURSO; 04;2022;2;ANTONIO CARLOS PEDROZA;30h;6N12;1;1;A DEFINIR
IFD0057 - PROJETO DE TRABALHO DE CONCLUSÃO DE CURSO; 05;2022;2;DAVID LIMA AZEVEDO;30h;5T12;1;0;A DEFINIR
IFD0057 - PROJETO DE TRABALHO DE CONCLUSÃO DE CURSO; 06;2022;2;ARSEN MELIKYAN;30h;7M34;1;1;A DEFINIR
IFD0057 - PROJETO DE TRABALHO DE CONCLUSÃO DE CURSO; 07;2022;2;JOSE LEONARDO FERREIRA;30h;35M5;1;1;A DEFINIR
