codigNomeMateria;codigoTurma;ano;semestre;professor;cargahoraria;horario;vagasOfertadas;vagasOcupadas;local;salaSeparada;predio;lotacao;horarioSeparado;percDisciplina;percOcupacaoReal;percOcupacaoTotal
FGA0055 - TECNOLOGIAS DE FABRICAÇÃO 1;1;2022;2;RHANDER VIANA;60h;35T23;20;18;FGA - SALA S8;S08;UAC;45;3T2 - Terça 14h;90.0;40.0;44.44444444444444
FGA0055 - TECNOLOGIAS DE FABRICAÇÃO 1;1;2022;2;RHANDER VIANA;60h;35T23;20;18;FGA - SALA S8;S08;UAC;45;3T3 - Terça 15h;90.0;40.0;44.44444444444444
FGA0055 - TECNOLOGIAS DE FABRICAÇÃO 1;1;2022;2;RHANDER VIANA;60h;35T23;20;18;FGA - SALA S8;S08;UAC;45;5T2 - Quinta 14h;90.0;40.0;44.44444444444444
FGA0055 - TECNOLOGIAS DE FABRICAÇÃO 1;1;2022;2;RHANDER VIANA;60h;35T23;20;18;FGA - SALA S8;S08;UAC;45;5T3 - Quinta 15h;90.0;40.0;44.44444444444444
FGA0056 - TECNOLOGIAS DE FABRICAÇÃO 2;1;2022;2;EDISON GUSTAVO CUEVA GALARRAGA;60h;35M34;25;19;FGA - SALA I8;I08;UAC;45;3M3 - Terça 10h;76.0;42.22222222222222;55.55555555555556
FGA0056 - TECNOLOGIAS DE FABRICAÇÃO 2;1;2022;2;EDISON GUSTAVO CUEVA GALARRAGA;60h;35M34;25;19;FGA - SALA I8;I08;UAC;45;3M4 - Terça 11h;76.0;42.22222222222222;55.55555555555556
FGA0056 - TECNOLOGIAS DE FABRICAÇÃO 2;1;2022;2;EDISON GUSTAVO CUEVA GALARRAGA;60h;35M34;25;19;FGA - SALA I8;I08;UAC;45;5M3 - Quinta 10h;76.0;42.22222222222222;55.55555555555556
FGA0056 - TECNOLOGIAS DE FABRICAÇÃO 2;1;2022;2;EDISON GUSTAVO CUEVA GALARRAGA;60h;35M34;25;19;FGA - SALA I8;I08;UAC;45;5M4 - Quinta 11h;76.0;42.22222222222222;55.55555555555556
FGA0057 - ELETRÔNICA DE POTÊNCIA;1;2022;2;MARCUS VINICIUS BATISTUTA;60h;24T45;45;12;FGA - SALA I1 / I2;I01;UAC;45;2T4 - Segunda 16h;26.666666666666668;26.666666666666668;100.0
FGA0057 - ELETRÔNICA DE POTÊNCIA;1;2022;2;MARCUS VINICIUS BATISTUTA;60h;24T45;45;12;FGA - SALA I1 / I2;I01;UAC;45;2T5 - Segunda 17h;26.666666666666668;26.666666666666668;100.0
FGA0057 - ELETRÔNICA DE POTÊNCIA;1;2022;2;MARCUS VINICIUS BATISTUTA;60h;24T45;45;12;FGA - SALA I1 / I2;I02;UAC;60;4T4 - Quarta 16h;26.666666666666668;20.0;75.0
FGA0057 - ELETRÔNICA DE POTÊNCIA;1;2022;2;MARCUS VINICIUS BATISTUTA;60h;24T45;45;12;FGA - SALA I1 / I2;I02;UAC;60;4T5 - Quarta 17h;26.666666666666668;20.0;75.0
FGA0060 - SISTEMAS DE BANCO DE DADOS 2;1;2022;2;VANDOR ROBERTO VILARDI RISSOLI;60h;35M12;40;39;FGA - SALA I6;I06;UAC;40;3M1 - Terça 08h;97.5;97.5;100.0
FGA0060 - SISTEMAS DE BANCO DE DADOS 2;1;2022;2;VANDOR ROBERTO VILARDI RISSOLI;60h;35M12;40;39;FGA - SALA I6;I06;UAC;40;3M2 - Terça 09h;97.5;97.5;100.0
FGA0060 - SISTEMAS DE BANCO DE DADOS 2;1;2022;2;VANDOR ROBERTO VILARDI RISSOLI;60h;35M12;40;39;FGA - SALA I6;I06;UAC;40;5M1 - Quinta 08h;97.5;97.5;100.0
FGA0060 - SISTEMAS DE BANCO DE DADOS 2;1;2022;2;VANDOR ROBERTO VILARDI RISSOLI;60h;35M12;40;39;FGA - SALA I6;I06;UAC;40;5M2 - Quinta 09h;97.5;97.5;100.0
FGA0060 - SISTEMAS DE BANCO DE DADOS 2;2;2022;2;GIOVANNI ALMEIDA SANTOS;60h;46M12;45;39;FGA - SALA I6 E I7;I06;UAC;40;4M1 - Quarta 08h;86.66666666666667;97.5;112.5
FGA0060 - SISTEMAS DE BANCO DE DADOS 2;2;2022;2;GIOVANNI ALMEIDA SANTOS;60h;46M12;45;39;FGA - SALA I6 E I7;I06;UAC;40;4M2 - Quarta 09h;86.66666666666667;97.5;112.5
FGA0060 - SISTEMAS DE BANCO DE DADOS 2;2;2022;2;GIOVANNI ALMEIDA SANTOS;60h;46M12;45;39;FGA - SALA I6 E I7;I07;UAC;40;6M1 - Sexta 08h;86.66666666666667;97.5;112.5
FGA0060 - SISTEMAS DE BANCO DE DADOS 2;2;2022;2;GIOVANNI ALMEIDA SANTOS;60h;46M12;45;39;FGA - SALA I6 E I7;I07;UAC;40;6M2 - Sexta 09h;86.66666666666667;97.5;112.5
FGA0060 - SISTEMAS DE BANCO DE DADOS 2;4;2022;2;GIOVANNI ALMEIDA SANTOS;60h;7M1234;68;31;FGA - SALA I10;I10;UAC;80;7M1 - Sábado 08h;45.588235294117645;38.75;85.0
FGA0060 - SISTEMAS DE BANCO DE DADOS 2;4;2022;2;GIOVANNI ALMEIDA SANTOS;60h;7M1234;68;31;FGA - SALA I10;I10;UAC;80;7M2 - Sábado 09h;45.588235294117645;38.75;85.0
FGA0060 - SISTEMAS DE BANCO DE DADOS 2;4;2022;2;GIOVANNI ALMEIDA SANTOS;60h;7M1234;68;31;FGA - SALA I10;I10;UAC;80;7M3 - Sábado 10h;45.588235294117645;38.75;85.0
FGA0060 - SISTEMAS DE BANCO DE DADOS 2;4;2022;2;GIOVANNI ALMEIDA SANTOS;60h;7M1234;68;31;FGA - SALA I10;I10;UAC;80;7M4 - Sábado 11h;45.588235294117645;38.75;85.0
FGA0062 - PROJETO DE SISTEMAS DE OBSERVAÇÃO DA TERRA;2;2022;2;GIANCARLO SANTILLI;60h;24M34;20;2;FGA - LAB TERMODINÂMICA;Lab.Termodin.;UED;25;2M3 - Segunda 10h;10.0;8.0;80.0
FGA0062 - PROJETO DE SISTEMAS DE OBSERVAÇÃO DA TERRA;2;2022;2;GIANCARLO SANTILLI;60h;24M34;20;2;FGA - LAB TERMODINÂMICA;Lab.Termodin.;UED;25;2M4 - Segunda 11h;10.0;8.0;80.0
FGA0062 - PROJETO DE SISTEMAS DE OBSERVAÇÃO DA TERRA;2;2022;2;GIANCARLO SANTILLI;60h;24M34;20;2;FGA - LAB TERMODINÂMICA;Lab.Termodin.;UED;25;4M3 - Quarta 10h;10.0;8.0;80.0
FGA0062 - PROJETO DE SISTEMAS DE OBSERVAÇÃO DA TERRA;2;2022;2;GIANCARLO SANTILLI;60h;24M34;20;2;FGA - LAB TERMODINÂMICA;Lab.Termodin.;UED;25;4M4 - Quarta 11h;10.0;8.0;80.0
FGA0065 - PROPULSÃO ELÉTRICA;1;2022;2;PAOLO GESSINI;60h;24M34;15;6;FGA- SALA MULTIUSO;Multi.;UAC;25;2M3 - Segunda 10h;40.0;24.0;60.0
FGA0065 - PROPULSÃO ELÉTRICA;1;2022;2;PAOLO GESSINI;60h;24M34;15;6;FGA- SALA MULTIUSO;Multi.;UAC;25;2M4 - Segunda 11h;40.0;24.0;60.0
FGA0065 - PROPULSÃO ELÉTRICA;1;2022;2;PAOLO GESSINI;60h;24M34;15;6;FGA- SALA MULTIUSO;Multi.;UAC;25;4M3 - Quarta 10h;40.0;24.0;60.0
FGA0065 - PROPULSÃO ELÉTRICA;1;2022;2;PAOLO GESSINI;60h;24M34;15;6;FGA- SALA MULTIUSO;Multi.;UAC;25;4M4 - Quarta 11h;40.0;24.0;60.0
FGA0066 - FUNDAMENTOS DE VARIÁVEL COMPLEXA PARA ENGENHARIA;1;2022;2;TATIANE DA SILVA EVANGELISTA;60h;35M12;60;18;FGA - SALA I3;I03;UAC;60;3M1 - Terça 08h;30.0;30.0;100.0
FGA0066 - FUNDAMENTOS DE VARIÁVEL COMPLEXA PARA ENGENHARIA;1;2022;2;TATIANE DA SILVA EVANGELISTA;60h;35M12;60;18;FGA - SALA I3;I03;UAC;60;3M2 - Terça 09h;30.0;30.0;100.0
FGA0066 - FUNDAMENTOS DE VARIÁVEL COMPLEXA PARA ENGENHARIA;1;2022;2;TATIANE DA SILVA EVANGELISTA;60h;35M12;60;18;FGA - SALA I3;I03;UAC;60;5M1 - Quinta 08h;30.0;30.0;100.0
FGA0066 - FUNDAMENTOS DE VARIÁVEL COMPLEXA PARA ENGENHARIA;1;2022;2;TATIANE DA SILVA EVANGELISTA;60h;35M12;60;18;FGA - SALA I3;I03;UAC;60;5M2 - Quinta 09h;30.0;30.0;100.0
FGA0067 - TEORIA DE CIRCUITOS ELETRÔNICOS 1;1;2022;2;EULER DE VILHENA GARCIA;60h;35M12;50;26;FGA - SALA S9;S09;UAC;130;3M1 - Terça 08h;52.0;20.0;38.46153846153847
FGA0067 - TEORIA DE CIRCUITOS ELETRÔNICOS 1;1;2022;2;EULER DE VILHENA GARCIA;60h;35M12;50;26;FGA - SALA S9;S09;UAC;130;3M2 - Terça 09h;52.0;20.0;38.46153846153847
FGA0067 - TEORIA DE CIRCUITOS ELETRÔNICOS 1;1;2022;2;EULER DE VILHENA GARCIA;60h;35M12;50;26;FGA - SALA S9;S09;UAC;130;5M1 - Quinta 08h;52.0;20.0;38.46153846153847
FGA0067 - TEORIA DE CIRCUITOS ELETRÔNICOS 1;1;2022;2;EULER DE VILHENA GARCIA;60h;35M12;50;26;FGA - SALA S9;S09;UAC;130;5M2 - Quinta 09h;52.0;20.0;38.46153846153847
FGA0067 - TEORIA DE CIRCUITOS ELETRÔNICOS 1;2;2022;2;MARCELINO MONTEIRO DE ANDRADE;30h;24M12;45;22;FGA - S8;S08;UAC;45;2M1 - Segunda 08h;48.888888888888886;48.888888888888886;100.0
FGA0067 - TEORIA DE CIRCUITOS ELETRÔNICOS 1;2;2022;2;MARCELINO MONTEIRO DE ANDRADE;30h;24M12;45;22;FGA - S8;S08;UAC;45;2M2 - Segunda 09h;48.888888888888886;48.888888888888886;100.0
FGA0067 - TEORIA DE CIRCUITOS ELETRÔNICOS 1;2;2022;2;MARCELINO MONTEIRO DE ANDRADE;30h;24M12;45;22;FGA - S8;S08;UAC;45;4M1 - Quarta 08h;48.888888888888886;48.888888888888886;100.0
FGA0067 - TEORIA DE CIRCUITOS ELETRÔNICOS 1;2;2022;2;MARCELINO MONTEIRO DE ANDRADE;30h;24M12;45;22;FGA - S8;S08;UAC;45;4M2 - Quarta 09h;48.888888888888886;48.888888888888886;100.0
FGA0067 - TEORIA DE CIRCUITOS ELETRÔNICOS 1;2;2022;2;LUIS FILOMENO DE JESUS FERNANDES;30h;24M12;45;22;FGA - S8;S08;UAC;45;2M1 - Segunda 08h;48.888888888888886;48.888888888888886;100.0
FGA0067 - TEORIA DE CIRCUITOS ELETRÔNICOS 1;2;2022;2;LUIS FILOMENO DE JESUS FERNANDES;30h;24M12;45;22;FGA - S8;S08;UAC;45;2M2 - Segunda 09h;48.888888888888886;48.888888888888886;100.0
FGA0067 - TEORIA DE CIRCUITOS ELETRÔNICOS 1;2;2022;2;LUIS FILOMENO DE JESUS FERNANDES;30h;24M12;45;22;FGA - S8;S08;UAC;45;4M1 - Quarta 08h;48.888888888888886;48.888888888888886;100.0
FGA0067 - TEORIA DE CIRCUITOS ELETRÔNICOS 1;2;2022;2;LUIS FILOMENO DE JESUS FERNANDES;30h;24M12;45;22;FGA - S8;S08;UAC;45;4M2 - Quarta 09h;48.888888888888886;48.888888888888886;100.0
FGA0068 - TEORIA DE CIRCUITOS ELETRÔNICOS 2;1;2022;2;GILMAR SILVA BESERRA;60h;24M34;60;17;FGA - SALA I3 / SALA S6;I03;UAC;60;2M3 - Segunda 10h;28.333333333333332;28.333333333333332;100.0
FGA0068 - TEORIA DE CIRCUITOS ELETRÔNICOS 2;1;2022;2;GILMAR SILVA BESERRA;60h;24M34;60;17;FGA - SALA I3 / SALA S6;I03;UAC;60;2M4 - Segunda 11h;28.333333333333332;28.333333333333332;100.0
FGA0068 - TEORIA DE CIRCUITOS ELETRÔNICOS 2;1;2022;2;GILMAR SILVA BESERRA;60h;24M34;60;17;FGA - SALA I3 / SALA S6;S06;UAC;60;4M3 - Quarta 10h;28.333333333333332;28.333333333333332;100.0
FGA0068 - TEORIA DE CIRCUITOS ELETRÔNICOS 2;1;2022;2;GILMAR SILVA BESERRA;60h;24M34;60;17;FGA - SALA I3 / SALA S6;S06;UAC;60;4M4 - Quarta 11h;28.333333333333332;28.333333333333332;100.0
FGA0069 - PRÁTICA DE CIRCUITOS ELETRÔNICOS 1;1;2022;2;DIOGO DE OLIVEIRA COSTA;30h;3T23;24;9;FGA - SALA LAB NEI;Lab.NEI-1;UED;20;3T2 - Terça 14h;37.5;45.0;120.0
FGA0069 - PRÁTICA DE CIRCUITOS ELETRÔNICOS 1;1;2022;2;DIOGO DE OLIVEIRA COSTA;30h;3T23;24;9;FGA - SALA LAB NEI;Lab.NEI-1;UED;20;3T3 - Terça 15h;37.5;45.0;120.0
FGA0069 - PRÁTICA DE CIRCUITOS ELETRÔNICOS 1;2;2022;2;ANDERSON JOSE COSTA SENA;30h;5M34;24;9;FGA - SALA LAB NEI;Lab.NEI-1;UED;20;5M3 - Quinta 10h;37.5;45.0;120.0
FGA0069 - PRÁTICA DE CIRCUITOS ELETRÔNICOS 1;2;2022;2;ANDERSON JOSE COSTA SENA;30h;5M34;24;9;FGA - SALA LAB NEI;Lab.NEI-1;UED;20;5M4 - Quinta 11h;37.5;45.0;120.0
FGA0069 - PRÁTICA DE CIRCUITOS ELETRÔNICOS 1;4;2022;2;DIOGO DE OLIVEIRA COSTA;30h;6M12;24;7;FGA - SALA LAB NEI;Lab.NEI-1;UED;20;6M1 - Sexta 08h;29.166666666666668;35.0;120.0
FGA0069 - PRÁTICA DE CIRCUITOS ELETRÔNICOS 1;4;2022;2;DIOGO DE OLIVEIRA COSTA;30h;6M12;24;7;FGA - SALA LAB NEI;Lab.NEI-1;UED;20;6M2 - Sexta 09h;29.166666666666668;35.0;120.0
FGA0069 - PRÁTICA DE CIRCUITOS ELETRÔNICOS 1;6;2022;2;ANDERSON JOSE COSTA SENA;30h;4M34;24;18;FGA - SALA LAB NEI;Lab.NEI-1;UED;20;4M3 - Quarta 10h;75.0;90.0;120.0
FGA0069 - PRÁTICA DE CIRCUITOS ELETRÔNICOS 1;6;2022;2;ANDERSON JOSE COSTA SENA;30h;4M34;24;18;FGA - SALA LAB NEI;Lab.NEI-1;UED;20;4M4 - Quarta 11h;75.0;90.0;120.0
FGA0069 - PRÁTICA DE CIRCUITOS ELETRÔNICOS 1;7;2022;2;ANDERSON JOSE COSTA SENA;30h;5M12;24;4;FGA - SALA LAB NEI;Lab.NEI-1;UED;20;5M1 - Quinta 08h;16.666666666666664;20.0;120.0
FGA0069 - PRÁTICA DE CIRCUITOS ELETRÔNICOS 1;7;2022;2;ANDERSON JOSE COSTA SENA;30h;5M12;24;4;FGA - SALA LAB NEI;Lab.NEI-1;UED;20;5M2 - Quinta 09h;16.666666666666664;20.0;120.0
FGA0070 - PRÁTICA DE CIRCUITOS ELETRÔNICOS 2;3;2022;2;ROBERTO DE SOUZA BAPTISTA;30h;6M34;20;17;FGA - SALA LAB NEI;Lab.NEI-1;UED;20;6M3 - Sexta 10h;85.0;85.0;100.0
FGA0070 - PRÁTICA DE CIRCUITOS ELETRÔNICOS 2;3;2022;2;ROBERTO DE SOUZA BAPTISTA;30h;6M34;20;17;FGA - SALA LAB NEI;Lab.NEI-1;UED;20;6M4 - Sexta 11h;85.0;85.0;100.0
FGA0071 - PRÁTICA DE ELETRÔNICA DIGITAL 1;1;2022;2;CLAUDIA PATRICIA OCHOA DIAZ;30h;4M5 4T1;14;13;FGA - SALA LAB SS;Lab.SS;UED;45;4M5 - Quarta 12h;92.85714285714286;28.888888888888886;31.11111111111111
FGA0071 - PRÁTICA DE ELETRÔNICA DIGITAL 1;1;2022;2;CLAUDIA PATRICIA OCHOA DIAZ;30h;4M5 4T1;14;13;FGA - SALA LAB SS;Lab.SS;UED;45;4T1 - Quarta 13h;92.85714285714286;28.888888888888886;31.11111111111111
FGA0071 - PRÁTICA DE ELETRÔNICA DIGITAL 1;2;2022;2;ANDERSON JOSE COSTA SENA;30h;4T23;14;13;FGA - SALA LAB NEI 2;Lab.NEI-2;UED;20;4T2 - Quarta 14h;92.85714285714286;65.0;70.0
FGA0071 - PRÁTICA DE ELETRÔNICA DIGITAL 1;2;2022;2;ANDERSON JOSE COSTA SENA;30h;4T23;14;13;FGA - SALA LAB NEI 2;Lab.NEI-2;UED;20;4T3 - Quarta 15h;92.85714285714286;65.0;70.0
FGA0071 - PRÁTICA DE ELETRÔNICA DIGITAL 1;3;2022;2;ANDERSON JOSE COSTA SENA;30h;4T45;14;12;FGA - SALA LAB NEI 2;Lab.NEI-2;UED;20;4T4 - Quarta 16h;85.71428571428571;60.0;70.0
FGA0071 - PRÁTICA DE ELETRÔNICA DIGITAL 1;3;2022;2;ANDERSON JOSE COSTA SENA;30h;4T45;14;12;FGA - SALA LAB NEI 2;Lab.NEI-2;UED;20;4T5 - Quarta 17h;85.71428571428571;60.0;70.0
FGA0071 - PRÁTICA DE ELETRÔNICA DIGITAL 1;4;2022;2;ANDERSON JOSE COSTA SENA;30h;5T23;14;14;FGA - SALA LAB NEI 2;Lab.NEI-2;UED;20;5T2 - Quinta 14h;100.0;70.0;70.0
FGA0071 - PRÁTICA DE ELETRÔNICA DIGITAL 1;4;2022;2;ANDERSON JOSE COSTA SENA;30h;5T23;14;14;FGA - SALA LAB NEI 2;Lab.NEI-2;UED;20;5T3 - Quinta 15h;100.0;70.0;70.0
FGA0071 - PRÁTICA DE ELETRÔNICA DIGITAL 1;5;2022;2;DIOGO DE OLIVEIRA COSTA;30h;6T23;14;9;FGA - SALA LAB NEI 2;Lab.NEI-2;UED;20;6T2 - Sexta 14h;64.28571428571429;45.0;70.0
FGA0071 - PRÁTICA DE ELETRÔNICA DIGITAL 1;5;2022;2;DIOGO DE OLIVEIRA COSTA;30h;6T23;14;9;FGA - SALA LAB NEI 2;Lab.NEI-2;UED;20;6T3 - Sexta 15h;64.28571428571429;45.0;70.0
FGA0071 - PRÁTICA DE ELETRÔNICA DIGITAL 1;6;2022;2;GUILLERMO ALVAREZ BESTARD;30h;6M12;14;9;FGA - SALA LAB SS;Lab.SS;UED;45;6M1 - Sexta 08h;64.28571428571429;20.0;31.11111111111111
FGA0071 - PRÁTICA DE ELETRÔNICA DIGITAL 1;6;2022;2;GUILLERMO ALVAREZ BESTARD;30h;6M12;14;9;FGA - SALA LAB SS;Lab.SS;UED;45;6M2 - Sexta 09h;64.28571428571429;20.0;31.11111111111111
FGA0071 - PRÁTICA DE ELETRÔNICA DIGITAL 1;7;2022;2;HENRIQUE MARRA TAIRA MENEGAZ;30h;3M12;14;12;FGA - SALA LAB NEI 2;Lab.NEI-2;UED;20;3M1 - Terça 08h;85.71428571428571;60.0;70.0
FGA0071 - PRÁTICA DE ELETRÔNICA DIGITAL 1;7;2022;2;HENRIQUE MARRA TAIRA MENEGAZ;30h;3M12;14;12;FGA - SALA LAB NEI 2;Lab.NEI-2;UED;20;3M2 - Terça 09h;85.71428571428571;60.0;70.0
FGA0071 - PRÁTICA DE ELETRÔNICA DIGITAL 1;8;2022;2;HENRIQUE MARRA TAIRA MENEGAZ;30h;2M12;14;14;FGA - SALA LAB SS;Lab.SS;UED;45;2M1 - Segunda 08h;100.0;31.11111111111111;31.11111111111111
FGA0071 - PRÁTICA DE ELETRÔNICA DIGITAL 1;8;2022;2;HENRIQUE MARRA TAIRA MENEGAZ;30h;2M12;14;14;FGA - SALA LAB SS;Lab.SS;UED;45;2M2 - Segunda 09h;100.0;31.11111111111111;31.11111111111111
FGA0071 - PRÁTICA DE ELETRÔNICA DIGITAL 1;9;2022;2;HENRIQUE MARRA TAIRA MENEGAZ;30h;3M34;14;12;FGA - SALA LAB NEI 2;Lab.NEI-2;UED;20;3M3 - Terça 10h;85.71428571428571;60.0;70.0
FGA0071 - PRÁTICA DE ELETRÔNICA DIGITAL 1;9;2022;2;HENRIQUE MARRA TAIRA MENEGAZ;30h;3M34;14;12;FGA - SALA LAB NEI 2;Lab.NEI-2;UED;20;3M4 - Terça 11h;85.71428571428571;60.0;70.0
FGA0071 - PRÁTICA DE ELETRÔNICA DIGITAL 1;10;2022;2;HENRIQUE MARRA TAIRA MENEGAZ;30h;2M34;14;13;FGA - SALA LAB SS;Lab.SS;UED;45;2M3 - Segunda 10h;92.85714285714286;28.888888888888886;31.11111111111111
FGA0071 - PRÁTICA DE ELETRÔNICA DIGITAL 1;10;2022;2;HENRIQUE MARRA TAIRA MENEGAZ;30h;2M34;14;13;FGA - SALA LAB SS;Lab.SS;UED;45;2M4 - Segunda 11h;92.85714285714286;28.888888888888886;31.11111111111111
FGA0071 - PRÁTICA DE ELETRÔNICA DIGITAL 1;11;2022;2;DIOGO DE OLIVEIRA COSTA;30h;5M34;14;9;FGA - SALA LAB NEI 2;Lab.NEI-2;UED;20;5M3 - Quinta 10h;64.28571428571429;45.0;70.0
FGA0071 - PRÁTICA DE ELETRÔNICA DIGITAL 1;11;2022;2;DIOGO DE OLIVEIRA COSTA;30h;5M34;14;9;FGA - SALA LAB NEI 2;Lab.NEI-2;UED;20;5M4 - Quinta 11h;64.28571428571429;45.0;70.0
FGA0071 - PRÁTICA DE ELETRÔNICA DIGITAL 1;12;2022;2;DIOGO DE OLIVEIRA COSTA;30h;6M34;14;14;FGA - SALA LAB SS;Lab.SS;UED;45;6M3 - Sexta 10h;100.0;31.11111111111111;31.11111111111111
FGA0071 - PRÁTICA DE ELETRÔNICA DIGITAL 1;12;2022;2;DIOGO DE OLIVEIRA COSTA;30h;6M34;14;14;FGA - SALA LAB SS;Lab.SS;UED;45;6M4 - Sexta 11h;100.0;31.11111111111111;31.11111111111111
FGA0071 - PRÁTICA DE ELETRÔNICA DIGITAL 1;13;2022;2;CLAUDIA PATRICIA OCHOA DIAZ;30h;6M5 6T1;14;13;FGA - SALA LAB SS;Lab.SS;UED;45;6M5 - Sexta 12h;92.85714285714286;28.888888888888886;31.11111111111111
FGA0071 - PRÁTICA DE ELETRÔNICA DIGITAL 1;13;2022;2;CLAUDIA PATRICIA OCHOA DIAZ;30h;6M5 6T1;14;13;FGA - SALA LAB SS;Lab.SS;UED;45;6T1 - Sexta 13h;92.85714285714286;28.888888888888886;31.11111111111111
FGA0071 - PRÁTICA DE ELETRÔNICA DIGITAL 1;16;2022;2;ANDERSON JOSE COSTA SENA;30h;3T23;14;13;FGA - SALA LAB NEI 2;Lab.NEI-2;UED;20;3T2 - Terça 14h;92.85714285714286;65.0;70.0
FGA0071 - PRÁTICA DE ELETRÔNICA DIGITAL 1;16;2022;2;ANDERSON JOSE COSTA SENA;30h;3T23;14;13;FGA - SALA LAB NEI 2;Lab.NEI-2;UED;20;3T3 - Terça 15h;92.85714285714286;65.0;70.0
FGA0072 - PRÁTICA DE ELETRÔNICA DIGITAL 2;1;2022;2;DIOGO DE OLIVEIRA COSTA;30h;4M34;28;13;FGA - SALA LAB SS;Lab.SS;UED;45;4M3 - Quarta 10h;46.42857142857143;28.888888888888886;62.22222222222222
FGA0072 - PRÁTICA DE ELETRÔNICA DIGITAL 2;1;2022;2;DIOGO DE OLIVEIRA COSTA;30h;4M34;28;13;FGA - SALA LAB SS;Lab.SS;UED;45;4M4 - Quarta 11h;46.42857142857143;28.888888888888886;62.22222222222222
FGA0072 - PRÁTICA DE ELETRÔNICA DIGITAL 2;2;2022;2;ANDERSON JOSE COSTA SENA;30h;4M12;28;17;FGA - SALA LAB SS;Lab.SS;UED;45;4M1 - Quarta 08h;60.71428571428571;37.77777777777778;62.22222222222222
FGA0072 - PRÁTICA DE ELETRÔNICA DIGITAL 2;2;2022;2;ANDERSON JOSE COSTA SENA;30h;4M12;28;17;FGA - SALA LAB SS;Lab.SS;UED;45;4M2 - Quarta 09h;60.71428571428571;37.77777777777778;62.22222222222222
FGA0073 - TEORIA DE ELETRÔNICA DIGITAL 1;1;2022;2;RENATO VILELA LOPES;60h;46M12;100;91;FGA - SALA S1;S01;UAC;130;4M1 - Quarta 08h;91.0;70.0;76.92307692307693
FGA0073 - TEORIA DE ELETRÔNICA DIGITAL 1;1;2022;2;RENATO VILELA LOPES;60h;46M12;100;91;FGA - SALA S1;S01;UAC;130;4M2 - Quarta 09h;91.0;70.0;76.92307692307693
FGA0073 - TEORIA DE ELETRÔNICA DIGITAL 1;1;2022;2;RENATO VILELA LOPES;60h;46M12;100;91;FGA - SALA S1;S01;UAC;130;6M1 - Sexta 08h;91.0;70.0;76.92307692307693
FGA0073 - TEORIA DE ELETRÔNICA DIGITAL 1;1;2022;2;RENATO VILELA LOPES;60h;46M12;100;91;FGA - SALA S1;S01;UAC;130;6M2 - Sexta 09h;91.0;70.0;76.92307692307693
FGA0073 - TEORIA DE ELETRÔNICA DIGITAL 1;2;2022;2;RENATO VILELA LOPES;60h;46T23;100;75;FGA - SALA S2 / SALA S4;S02;UAC;130;4T2 - Quarta 14h;75.0;57.692307692307686;76.92307692307693
FGA0073 - TEORIA DE ELETRÔNICA DIGITAL 1;2;2022;2;RENATO VILELA LOPES;60h;46T23;100;75;FGA - SALA S2 / SALA S4;S02;UAC;130;4T3 - Quarta 15h;75.0;57.692307692307686;76.92307692307693
FGA0073 - TEORIA DE ELETRÔNICA DIGITAL 1;2;2022;2;RENATO VILELA LOPES;60h;46T23;100;75;FGA - SALA S2 / SALA S4;S04;UAC;130;6T2 - Sexta 14h;75.0;57.692307692307686;76.92307692307693
FGA0073 - TEORIA DE ELETRÔNICA DIGITAL 1;2;2022;2;RENATO VILELA LOPES;60h;46T23;100;75;FGA - SALA S2 / SALA S4;S04;UAC;130;6T3 - Sexta 15h;75.0;57.692307692307686;76.92307692307693
FGA0074 - TEORIA DE ELETRÔNICA DIGITAL 2;1;2022;2;DANIEL MAURICIO MUNOZ ARBOLEDA;60h;35M34;60;30;FGA - SALA I2;I02;UAC;60;3M3 - Terça 10h;50.0;50.0;100.0
FGA0074 - TEORIA DE ELETRÔNICA DIGITAL 2;1;2022;2;DANIEL MAURICIO MUNOZ ARBOLEDA;60h;35M34;60;30;FGA - SALA I2;I02;UAC;60;3M4 - Terça 11h;50.0;50.0;100.0
FGA0074 - TEORIA DE ELETRÔNICA DIGITAL 2;1;2022;2;DANIEL MAURICIO MUNOZ ARBOLEDA;60h;35M34;60;30;FGA - SALA I2;I02;UAC;60;5M3 - Quinta 10h;50.0;50.0;100.0
FGA0074 - TEORIA DE ELETRÔNICA DIGITAL 2;1;2022;2;DANIEL MAURICIO MUNOZ ARBOLEDA;60h;35M34;60;30;FGA - SALA I2;I02;UAC;60;5M4 - Quinta 11h;50.0;50.0;100.0
FGA0075 - LABORATÓRIO DE MATERIAIS DE CONSTRUÇÃO;1;2022;2;EMMANUEL PACHECO ROCHA LIMA;15h;2T4;15;15;FGA - SALA LAB MAT;Lab.Mater.;UED;15;2T4 - Segunda 16h;100.0;100.0;100.0
FGA0075 - LABORATÓRIO DE MATERIAIS DE CONSTRUÇÃO;2;2022;2;EMMANUEL PACHECO ROCHA LIMA;15h;4T4;15;15;FGA - SALA LAB MAT;Lab.Mater.;UED;15;4T4 - Quarta 16h;100.0;100.0;100.0
FGA0075 - LABORATÓRIO DE MATERIAIS DE CONSTRUÇÃO;9;2022;2;EMMANUEL PACHECO ROCHA LIMA;15h;2T5;15;14;FGA - SALA LAB MAT;Lab.Mater.;UED;15;2T5 - Segunda 17h;93.33333333333333;93.33333333333333;100.0
